SPY	20030102	9:30:02	88.85
SPY	20030102	9:30:02	88.85
SPY	20030102	9:30:12	88.84
SPY	20030102	9:30:16	88.84
SPY	20030102	9:30:21	88.91
SPY	20030102	9:30:21	88.91
SPY	20030102	9:30:22	88.91
SPY	20030102	9:30:25	88.94
SPY	20030102	9:30:26	88.94
SPY	20030102	9:30:27	88.95
SPY	20030102	9:30:28	88.95
SPY	20030102	9:30:28	88.95
SPY	20030102	9:30:29	88.89
SPY	20030102	9:30:35	88.98
SPY	20030102	9:30:35	88.94
SPY	20030102	9:30:36	88.97
SPY	20030102	9:30:37	88.97
SPY	20030102	9:30:37	88.97
SPY	20030102	9:30:37	88.95
SPY	20030102	9:30:38	88.97
SPY	20030102	9:30:39	88.97
SPY	20030102	9:30:39	89
SPY	20030102	9:30:41	88.98
SPY	20030102	9:30:41	88.99
SPY	20030102	9:30:41	88.98
SPY	20030102	9:30:42	88.99
SPY	20030102	9:30:42	88.99
SPY	20030102	9:30:42	89
SPY	20030102	9:30:43	89
SPY	20030102	9:30:43	89
SPY	20030102	9:30:48	88.99
SPY	20030102	9:30:48	88.996
SPY	20030102	9:30:49	88.99
SPY	20030102	9:30:49	89.01
SPY	20030102	9:30:51	88.95
SPY	20030102	9:30:56	88.987
SPY	20030102	9:30:57	88.99
SPY	20030102	9:30:59	88.99
SPY	20030102	9:31:00	88.99
SPY	20030102	9:31:02	88.99
SPY	20030102	9:31:13	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:14	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89.07
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89
SPY	20030102	9:31:15	89.06
SPY	20030102	9:31:15	89
SPY	20030102	9:31:16	89.04
SPY	20030102	9:31:16	89.09
SPY	20030102	9:31:16	89.09
SPY	20030102	9:31:16	89.09
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89.09
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:17	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89
SPY	20030102	9:31:18	89.07
SPY	20030102	9:31:20	89.06
SPY	20030102	9:31:21	89.09
SPY	20030102	9:31:22	89.08
SPY	20030102	9:31:23	89
SPY	20030102	9:31:23	89
SPY	20030102	9:31:23	89
SPY	20030102	9:31:23	89
SPY	20030102	9:31:24	89
SPY	20030102	9:31:24	89
SPY	20030102	9:31:24	89
SPY	20030102	9:31:25	89
SPY	20030102	9:31:25	89
SPY	20030102	9:31:25	89.01
SPY	20030102	9:31:27	89
SPY	20030102	9:31:27	89
SPY	20030102	9:31:27	89
SPY	20030102	9:31:27	89
SPY	20030102	9:31:27	89
SPY	20030102	9:31:27	89
SPY	20030102	9:31:27	89
SPY	20030102	9:31:29	89.03
SPY	20030102	9:31:30	89.02
SPY	20030102	9:31:30	89
SPY	20030102	9:31:30	89.034
SPY	20030102	9:31:31	89
SPY	20030102	9:31:31	89.04
SPY	20030102	9:31:34	89
SPY	20030102	9:31:35	88.87
SPY	20030102	9:31:36	89.04
SPY	20030102	9:31:36	89.06
SPY	20030102	9:31:36	89
SPY	20030102	9:31:38	89.06
SPY	20030102	9:31:39	89.06
SPY	20030102	9:31:39	89.06
SPY	20030102	9:31:39	89.04
SPY	20030102	9:31:43	89.04
SPY	20030102	9:31:45	89.06
SPY	20030102	9:31:47	89.07
SPY	20030102	9:31:47	89.087
SPY	20030102	9:31:51	89.09
SPY	20030102	9:31:51	89.09
SPY	20030102	9:31:51	89.09
SPY	20030102	9:31:51	89.07
SPY	20030102	9:31:53	89.08
SPY	20030102	9:31:56	89.08
SPY	20030102	9:31:56	89.08
SPY	20030102	9:31:58	89.08
SPY	20030102	9:32:00	89.11
SPY	20030102	9:32:00	89.08
SPY	20030102	9:32:02	89.09
SPY	20030102	9:32:02	89.09
SPY	20030102	9:32:02	89.09
SPY	20030102	9:32:05	89.06
SPY	20030102	9:32:05	89.08
SPY	20030102	9:32:06	89.11
SPY	20030102	9:32:07	89.09
SPY	20030102	9:32:07	89.09
SPY	20030102	9:32:07	89.09
SPY	20030102	9:32:08	89.12
SPY	20030102	9:32:08	89.08
SPY	20030102	9:32:08	89.1
SPY	20030102	9:32:10	89.07
SPY	20030102	9:32:11	89.1
SPY	20030102	9:32:11	89.08
SPY	20030102	9:32:13	89.08
SPY	20030102	9:32:16	89.11
SPY	20030102	9:32:16	89.09
SPY	20030102	9:32:16	89.1
SPY	20030102	9:32:18	89.1
SPY	20030102	9:32:18	89.06
SPY	20030102	9:32:18	89.11
SPY	20030102	9:32:20	89.1
SPY	20030102	9:32:21	89.08
SPY	20030102	9:32:22	89.137
SPY	20030102	9:32:24	89.07
SPY	20030102	9:32:24	89.12
SPY	20030102	9:32:30	89.12
SPY	20030102	9:32:31	89
SPY	20030102	9:32:31	89.15
SPY	20030102	9:32:31	89.113
SPY	20030102	9:32:33	89.15
SPY	20030102	9:32:33	89.1
SPY	20030102	9:32:36	89.15
SPY	20030102	9:32:36	89.12
SPY	20030102	9:32:37	89
SPY	20030102	9:32:37	89.17
SPY	20030102	9:32:37	89
SPY	20030102	9:32:37	89.12
SPY	20030102	9:32:39	89.15
SPY	20030102	9:32:39	89.14
SPY	20030102	9:32:42	89.14
SPY	20030102	9:32:42	89.15
SPY	20030102	9:32:42	89.15
SPY	20030102	9:32:42	89.15
SPY	20030102	9:32:42	89.15
SPY	20030102	9:32:42	89.15
SPY	20030102	9:32:43	89.12
SPY	20030102	9:32:44	89.137
SPY	20030102	9:32:46	89.1
SPY	20030102	9:32:48	89.1
SPY	20030102	9:32:50	89.09
SPY	20030102	9:32:51	89.1
SPY	20030102	9:32:51	89.14
SPY	20030102	9:32:54	89.14
SPY	20030102	9:32:54	89.15
SPY	20030102	9:32:55	89.17
SPY	20030102	9:32:55	89.16
SPY	20030102	9:32:55	89.16
SPY	20030102	9:32:56	89.17
SPY	20030102	9:32:56	89.17
SPY	20030102	9:32:56	89.17
SPY	20030102	9:32:56	89.17
SPY	20030102	9:32:56	89.17
SPY	20030102	9:32:56	89.19
SPY	20030102	9:32:56	89.225
SPY	20030102	9:32:56	89.225
SPY	20030102	9:32:56	89.225
SPY	20030102	9:32:57	89.225
SPY	20030102	9:32:57	89.225
SPY	20030102	9:32:58	89.15
SPY	20030102	9:32:58	89.14
SPY	20030102	9:33:03	89.2
SPY	20030102	9:33:05	89.16
SPY	20030102	9:33:05	89.19
SPY	20030102	9:33:05	89.2
SPY	20030102	9:33:05	89.2
SPY	20030102	9:33:07	88.98
SPY	20030102	9:33:08	89.23
SPY	20030102	9:33:09	89.15
SPY	20030102	9:33:10	89.23
SPY	20030102	9:33:10	89.21
SPY	20030102	9:33:11	89.2
SPY	20030102	9:33:12	88.98
SPY	20030102	9:33:14	89.21
SPY	20030102	9:33:15	89.21
SPY	20030102	9:33:17	89.2
SPY	20030102	9:33:17	89.2
SPY	20030102	9:33:17	89.2
SPY	20030102	9:33:18	88.98
SPY	20030102	9:33:18	89.2
SPY	20030102	9:33:18	89.2
SPY	20030102	9:33:18	89.24
SPY	20030102	9:33:18	89.2
SPY	20030102	9:33:18	89.2
SPY	20030102	9:33:19	89.11
SPY	20030102	9:33:19	89.2
SPY	20030102	9:33:19	89.17
SPY	20030102	9:33:19	89.2
SPY	20030102	9:33:19	89.2
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:20	89.23
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:20	89.2
SPY	20030102	9:33:22	88.98
SPY	20030102	9:33:22	89.22
SPY	20030102	9:33:22	89.22
SPY	20030102	9:33:22	89.22
SPY	20030102	9:33:22	89.22
SPY	20030102	9:33:22	89.21
SPY	20030102	9:33:22	89.21
SPY	20030102	9:33:22	89.2
SPY	20030102	9:33:22	89.2
SPY	20030102	9:33:22	89.2
SPY	20030102	9:33:22	89.21
SPY	20030102	9:33:23	89.23
SPY	20030102	9:33:24	88.98
SPY	20030102	9:33:24	89.24
SPY	20030102	9:33:24	89.23
SPY	20030102	9:33:24	89.23
SPY	20030102	9:33:24	89.23
SPY	20030102	9:33:25	89.23
SPY	20030102	9:33:25	89.24
SPY	20030102	9:33:27	89.25
SPY	20030102	9:33:27	89.23
SPY	20030102	9:33:29	89.23
SPY	20030102	9:33:30	89.23
SPY	20030102	9:33:31	89.24
SPY	20030102	9:33:34	89.3
SPY	20030102	9:33:35	89.3
SPY	20030102	9:33:36	89.25
SPY	20030102	9:33:38	89.24
SPY	20030102	9:33:39	89.3
SPY	20030102	9:33:39	89.27
SPY	20030102	9:33:39	89.3
SPY	20030102	9:33:39	89.3
SPY	20030102	9:33:39	89.3
SPY	20030102	9:33:42	89.3
SPY	20030102	9:33:43	89.3
SPY	20030102	9:33:43	89.27
SPY	20030102	9:33:44	89.28
SPY	20030102	9:33:45	89.3
SPY	20030102	9:33:45	89.3
SPY	20030102	9:33:45	89.3
SPY	20030102	9:33:47	89.33
SPY	20030102	9:33:47	89.27
SPY	20030102	9:33:50	89.33
SPY	20030102	9:33:52	89.28
SPY	20030102	9:33:52	89.28
SPY	20030102	9:33:53	89.269
SPY	20030102	9:33:53	89.269
SPY	20030102	9:33:53	89.269
SPY	20030102	9:33:53	89.285
SPY	20030102	9:33:53	89.269
SPY	20030102	9:33:53	89.27
SPY	20030102	9:33:53	89.269
SPY	20030102	9:33:53	89.27
SPY	20030102	9:33:53	89.27
SPY	20030102	9:33:53	89.27
SPY	20030102	9:33:53	89.27
SPY	20030102	9:33:53	89.269
SPY	20030102	9:33:53	89.27
SPY	20030102	9:33:53	89.27
SPY	20030102	9:33:54	89.275
SPY	20030102	9:33:54	89.28
SPY	20030102	9:33:54	89.28
SPY	20030102	9:33:54	89.267
SPY	20030102	9:33:54	89.269
SPY	20030102	9:33:54	89.27
SPY	20030102	9:33:54	89.27
SPY	20030102	9:33:54	89.27
SPY	20030102	9:33:54	89.269
SPY	20030102	9:33:54	89.27
SPY	20030102	9:33:54	89.27
SPY	20030102	9:33:55	89.27
SPY	20030102	9:33:55	89.27
SPY	20030102	9:33:55	89.29
SPY	20030102	9:33:56	89.25
SPY	20030102	9:33:56	89.3
SPY	20030102	9:33:56	89.3
SPY	20030102	9:33:56	89.3
SPY	20030102	9:33:56	89.3
SPY	20030102	9:33:56	89.28
